OBJECTID,Loc_name,Match_addr,LongLabel,ShortLabel,Type,PlaceName,Place_addr,City,Subregion,RegionAbbr,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_City,IN_Subregion,IN_Region,USER_place_fips,USER_state_fips,USER_City_Name,USER_State_Name,USER_TotalPop,USER_Male,USER_Female,USER_White,USER_NonHispanic,USER_USCitizen,USER_Commute_DriveAlone,USER_Family_Married,USER_EnrolledSchool_Over3Yrs,USER_Education_Bachelors,USER_Eduction_GraduateProf,USER_Household_English,USER_PovertyLvl_2andOver,USER_NonVeteran,USER_Employed,USER_NotLaborForce,USER_House_OwnerOccupied,USER_House_Built80to99,USER_HealthIns_Covered,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,Count_Parks,Parks_Area,Road_Trail_Length,Count_Road_Trail
532,World,"City of Auburn, Washington","City of Auburn, WA, USA",City of Auburn,City,City of Auburn,"City of Auburn, Washington",City of Auburn,King County,WA,3592267.249,-122.21085,47.30389,-122.21085,47.30389,-122.27485,-122.14685,47.23989,47.36789, ,Auburn city,,Washington,3180,53,Auburn city,Washington,83976,0.496725255,0.503274745,0.469431742,0.782533105,0.864163571,0.355827856,0.171096504,0.24753501,0.112877489,0.044989044,0.229506049,0.762289225,0.67462132,0.527924645,0.211429456,0.202141088,0.111484234,0.521327522,8,532,0.90670113,0.061906175,402,688167035.5,,
533,World,"Town of Leesburg, Virginia","Town of Leesburg, VA, USA",Town of Leesburg,City,Town of Leesburg,"Town of Leesburg, Virginia",Town of Leesburg,Loudoun County,VA,1128379.217,-77.5544,39.10567,-77.5544,39.10567,-77.5964,-77.5124,39.06367,39.14767, ,Leesburg town,,Virginia,44984,51,Leesburg town,Virginia,48981,0.481533656,0.518466344,0.542618566,0.788142341,0.933668157,0.385394337,0.190012454,0.235438231,0.238235234,0.138523101,0.231681672,0.87339989,0.699169066,0.58551275,0.185275923,0.254690594,0.132663686,0.567281191,8,533,0.835046872,0.054201492,60,277961209.1,249167.4383,1294
534,World,"City of Bellevue, Washington","City of Bellevue, WA, USA",City of Bellevue,City,City of Bellevue,"City of Bellevue, Washington",City of Bellevue,King County,WA,3597413.864,-122.15239,47.59618,-122.15239,47.59618,-122.22039,-122.08439,47.52818,47.66418, ,Bellevue city,,Washington,5210,53,Bellevue city,Washington,152765,0.519333617,0.480666383,0.399168658,0.913926619,0.739325107,0.237305666,0.231374988,0.228462017,0.264726868,0.265924786,0.188596864,0.849389585,0.769436717,0.553850686,0.260976009,0.215068897,0.102916244,0.622636075,8,534,0.909914212,0.062246927,913,1446328637,,
535,World,"City of Bellingham, Washington","City of Bellingham, WA, USA",City of Bellingham,City,City of Bellingham,"City of Bellingham, Washington",City of Bellingham,Whatcom County,WA,3658850.399,-122.46916,48.75279,-122.46916,48.75279,-122.53416,-122.40416,48.68779,48.81779, ,Bellingham city,,Washington,5280,53,Bellingham city,Washington,93899,0.476352251,0.523647749,0.753873843,0.883033898,0.966165774,0.353571391,0.15236584,0.289310855,0.177531177,0.116444265,0.367650348,0.641210237,0.80041321,0.53512817,0.305796654,0.198244923,0.10184347,0.57864301,8,535,0.923179395,0.063649957,160,326526526,,
536,World,"City of Bothell, Washington","City of Bothell, WA, USA",City of Bothell,City,City of Bothell,"City of Bothell, Washington",City of Bothell,Snohomish County,WA,3607083.436,-122.20504,47.7768,-122.20504,47.7768,-122.24804,-122.16204,47.7338,47.8198, ,Bothell city,,Washington,7380,53,Bothell city,Washington,50902,0.484087069,0.515912931,0.603021492,0.91243959,0.836116459,0.304388826,0.213665475,0.206671644,0.251168913,0.196220188,0.250225924,0.873777062,0.784762878,0.58457428,0.244076854,0.257985934,0.140583867,0.586931751,8,536,0.911927141,0.062460216,493,822196627.4,,
537,World,"City of Everett, Washington","City of Everett, WA, USA",City of Everett,City,City of Everett,"City of Everett, Washington",City of Everett,Snohomish County,WA,3612089.416,-122.18941,47.96137,-122.18941,47.96137,-122.43941,-121.93941,47.71137,48.21137, ,Everett city,,Washington,22640,53,Everett city,Washington,111348,0.52326939,0.47673061,0.588694902,0.808258792,0.889715127,0.306435679,0.145938858,0.191202357,0.137478895,0.065766785,0.305402881,0.706326113,0.734552933,0.514126881,0.255729784,0.184143406,0.140676079,0.544643819,8,537,0.914006067,0.062680352,217,373564902.4,,
538,World,"City of Kennewick, Washington","City of Kennewick, WA, USA",City of Kennewick,City,City of Kennewick,"City of Kennewick, Washington",City of Kennewick,Benton County,WA,3334837.593,-119.17325,46.19844,-119.17325,46.19844,-119.24025,-119.10625,46.13144,46.26544, ,Kennewick city,,Washington,35275,53,Kennewick city,Washington,84757,0.51070708,0.48929292,0.644100192,0.693606428,0.940382505,0.316032894,0.168340078,0.245230482,0.108840568,0.060231013,0.266149109,0.697712283,0.686161615,0.456151114,0.299869037,0.232712342,0.064596435,0.491452033,8,538,0.895026749,0.060664979,129,1127067951,,
539,World,"City of Federal Way, Washington","City of Federal Way, WA, USA",City of Federal Way,City,City of Federal Way,"City of Federal Way, Washington",City of Federal Way,King County,WA,3601463.983,-122.33575,47.30909,-122.33575,47.30909,-122.39775,-122.27375,47.24709,47.37109, ,Federal Way city,,Washington,23515,53,Federal Way city,Washington,97863,0.491861071,0.508138929,0.374922085,0.749353688,0.81114415,0.322307716,0.168551955,0.218601514,0.143987002,0.068820698,0.232897009,0.722724625,0.737316453,0.492729632,0.294135679,0.207984632,0.154113403,0.539427567,8,539,0.906757819,0.06191219,465,737473351.8,,
540,World,"City of Kent, Washington","City of Kent, WA, USA",City of Kent,City,City of Kent,"City of Kent, Washington",City of Kent,King County,WA,3595092.046,-122.21278,47.38871,-122.21278,47.38871,-122.31978,-122.10578,47.28171,47.49571, ,Kent city,,Washington,35415,53,Kent city,Washington,134400,0.496703869,0.503296131,0.390677083,0.835505952,0.854278274,0.343028274,0.16046131,0.2234375,0.131309524,0.048340774,0.194032738,0.723697917,0.740252976,0.513072917,0.260223214,0.19514881,0.151644345,0.564665179,8,540,0.907627944,0.062004502,465,773665798.6,,
541,World,"City of Olympia, Washington","City of Olympia, WA, USA",City of Olympia,City,City of Olympia,"City of Olympia, Washington",City of Olympia,Thurston County,WA,3634085.606,-122.89623,47.04174,-122.89623,47.04174,-122.95323,-122.83923,46.98474,47.09874, ,Olympia city,,Washington,51300,53,Olympia city,Washington,55667,0.499003,0.500997,0.725330986,0.86541398,0.958072107,0.298345519,0.144771588,0.207106544,0.21021431,0.153286507,0.40429698,0.743223094,0.73264232,0.499344315,0.314998114,0.210447842,0.1528913,0.543427884,8,541,0.903865199,0.061605118,112,200134199.2,,
542,World,"City of Kirkland, Washington","City of Kirkland, WA, USA",City of Kirkland,City,City of Kirkland,"City of Kirkland, Washington",City of Kirkland,King County,WA,3603058.218,-122.19071,47.68521,-122.19071,47.68521,-122.22571,-122.15571,47.65021,47.72021, ,Kirkland city,,Washington,35940,53,Kirkland city,Washington,92155,0.492225056,0.507774944,0.641278281,0.922337366,0.86469535,0.286777711,0.199186154,0.198111877,0.276740275,0.223178341,0.274949813,0.842634692,0.768683197,0.569963648,0.23602626,0.263653627,0.146448918,0.605490749,8,542,0.910903771,0.062351798,845,1353123791,,
543,World,"City of Pullman, Washington","City of Pullman, WA, USA",City of Pullman,City,City of Pullman,"City of Pullman, Washington",City of Pullman,Whitman County,WA,3209643.586,-117.16345,46.73267,-117.16345,46.73267,-117.20645,-117.12045,46.68967,46.77567, ,Pullman city,,Washington,56625,53,Pullman city,Washington,32344,0.518952511,0.481047489,0.673138758,0.909720505,0.922242147,0.330880534,0.12905021,0.571512491,0.144199852,0.131554539,0.296345535,0.419799654,0.844700717,0.530701212,0.309269107,0.111736334,0.11807445,0.718742271,8,543,0.900576218,0.061255604,31,49099511.25,,
544,World,"City of Redmond, Washington","City of Redmond, WA, USA",City of Redmond,City,City of Redmond,"City of Redmond, Washington",City of Redmond,King County,WA,3597458.398,-122.11657,47.67619,-122.11657,47.67619,-122.17257,-122.06057,47.62019,47.73219, ,Redmond city,,Washington,57535,53,Redmond city,Washington,76739,0.522003154,0.477996846,0.433677791,0.922412333,0.681973964,0.277955147,0.19541563,0.23164232,0.245676905,0.267139264,0.2024655,0.882901784,0.761724807,0.579197018,0.200289292,0.184482467,0.132527137,0.654830008,8,544,0.910803281,0.06234115,516,918649479.4,,
545,World,"City of Renton, Washington","City of Renton, WA, USA",City of Renton,City,City of Renton,"City of Renton, Washington",City of Renton,King County,WA,3596299.183,-122.19083,47.47607,-122.19083,47.47607,-122.25483,-122.12683,47.41207,47.54007, ,Renton city,,Washington,57745,53,Renton city,Washington,104060,0.508744955,0.491255045,0.381597155,0.904593504,0.87411109,0.327743609,0.176859504,0.1963867,0.206698059,0.105246973,0.242081491,0.801758601,0.791927734,0.568037671,0.2644532,0.235085528,0.135450702,0.618796848,8,545,0.90858728,0.062106248,750,1186739912,,
546,World,"City of Lakewood, Washington","City of Lakewood, WA, USA",City of Lakewood,City,City of Lakewood,"City of Lakewood, Washington",City of Lakewood,Pierce County,WA,3611016.157,-122.52989,47.16269,-122.52989,47.16269,-122.57989,-122.47989,47.11269,47.21269, ,Lakewood city,,Washington,38038,53,Lakewood city,Washington,62582,0.512000256,0.487999744,0.437633824,0.848103288,0.905803586,0.363858617,0.161931546,0.194289093,0.094116519,0.090073823,0.332475792,0.690102585,0.642165479,0.452110831,0.294941037,0.202981688,0.113419194,0.503499409,8,546,0.905168304,0.061743489,205,345225973.6,,
547,World,"City of Seattle, Washington","City of Seattle, WA, USA",City of Seattle,City,City of Seattle,"City of Seattle, Washington",City of Seattle,King County,WA,3612416.025,-122.35069,47.62025,-122.35069,47.62025,-122.47369,-122.22769,47.49725,47.74325, ,Seattle city,,Washington,63000,53,Seattle city,Washington,749267,0.508358169,0.491641831,0.608694898,0.915873781,0.900815063,0.229157296,0.162840483,0.201327431,0.288029501,0.225585806,0.35456386,0.804538302,0.837409094,0.623955145,0.233157206,0.214513651,0.077647888,0.677487464,8,547,0.910181243,0.062275229,1062,1572787111,,
548,World,"Spokane, Washington","Spokane, WA, USA",Spokane,City,Spokane,"Spokane, Washington",Spokane,Spokane County,WA,0,-117.4250224,47.6589989,-117.4250224,47.6589989,-117.6110224,-117.2390224,47.4729989,47.8449989,CITY,Spokane city,,Washington,67000,53,Spokane city,Washington,230176,0.503449534,0.496550466,0.807212742,0.919109725,0.974562943,0.33054706,0.157531628,0.230875504,0.160981162,0.08829765,0.401914187,0.696484429,0.742062596,0.505304636,0.304814577,0.262542576,0.07199708,0.571071702,8,548,0.910611906,0.06232087,191,443905991.6,,
549,World,"City of Shoreline, Washington","City of Shoreline, WA, USA",City of Shoreline,City,City of Shoreline,"City of Shoreline, Washington",City of Shoreline,King County,WA,3616238.417,-122.34258,47.75633,-122.34258,47.75633,-122.38058,-122.30458,47.71833,47.79433, ,Shoreline city,,Washington,63960,53,Shoreline city,Washington,59671,0.502538922,0.497461078,0.649327144,0.907107305,0.934122103,0.309631144,0.167686146,0.20579511,0.255668583,0.136850396,0.295922642,0.791908968,0.747130097,0.537949758,0.235960517,0.237183892,0.077659164,0.564763453,8,549,0.911697948,0.062435938,618,975941248.3,,
550,World,"Yakima City, Washington","Yakima City, WA, USA",Yakima City,City,Yakima City,"Union Gap, Washington",Union Gap,Yakima County,WA,3442088.649,-120.47506,46.55735,-120.47506,46.55735,-120.51006,-120.44006,46.52235,46.59235, ,Yakima city,,Washington,80010,53,Yakima city,Washington,97017,0.500520527,0.499479473,0.447127823,0.467794304,0.870929837,0.309894142,0.137532597,0.21800303,0.082686539,0.045033345,0.224424585,0.575857839,0.692394116,0.412103033,0.299957739,0.196305802,0.066575961,0.449271777,8,550,0.898736312,0.06105991,60,1516082719,,
551,World,"Vancouver City, Washington","Vancouver City, WA, USA",Vancouver City,City,Vancouver City,"Vancouver, Washington",Vancouver,Clark County,WA,3577752.436,-122.66149,45.63873,-122.66149,45.63873,-122.76949,-122.55349,45.53073,45.74673, ,Vancouver city,,Washington,74060,53,Vancouver city,Washington,194509,0.498249438,0.501750562,0.666997414,0.824054414,0.929977533,0.334889388,0.164671043,0.222899712,0.138800775,0.07745657,0.318956963,0.73125151,0.723164481,0.495211019,0.276593885,0.207949247,0.142209358,0.544360415,8,551,0.889390892,0.060063986,319,579439737.8,,
552,World,"City of Tacoma, Washington","City of Tacoma, WA, USA",City of Tacoma,City,City of Tacoma,"City of Tacoma, Washington",City of Tacoma,Pierce County,WA,3608655.508,-122.45966,47.25181,-122.45966,47.25181,-122.55666,-122.36266,47.15481,47.34881, ,Tacoma city,,Washington,70000,53,Tacoma city,Washington,221790,0.49912079,0.50087921,0.620744849,0.866522386,0.951530727,0.330582984,0.16551693,0.21854006,0.144943415,0.103273367,0.341174084,0.722706163,0.729983318,0.493782407,0.283723342,0.233049281,0.087276252,0.574110645,8,552,0.90613431,0.061846025,304,1909573387,,
553,World,"City of Appleton, Wisconsin","City of Appleton, WI, USA",City of Appleton,City,City of Appleton,"City of Appleton, Wisconsin",City of Appleton,Outagamie County,WI,1474926.085,-88.38961,44.27764,-88.38961,44.27764,-88.45061,-88.32861,44.21664,44.33864, ,Appleton city,,Wisconsin,2375,55,Appleton city,Wisconsin,75018,0.512810259,0.487189741,0.826361673,0.945106508,0.97022048,0.391999254,0.197166013,0.202524727,0.216228105,0.093950785,0.397264656,0.794182729,0.762190408,0.556399797,0.260030926,0.28825082,0.086752513,0.56761044,8,553,0.876405352,0.058674569,134,222573733.2,89184.3144,1249
554,World,"City of Eau Claire, Wisconsin","City of Eau Claire, WI, USA",City of Eau Claire,City,City of Eau Claire,"City of Eau Claire, Wisconsin",City of Eau Claire,Eau Claire County,WI,1602361.44,-91.49473,44.82048,-91.49473,44.82048,-91.58373,-91.40573,44.73148,44.90948, ,Eau Claire city,,Wisconsin,22300,55,Eau Claire city,Wisconsin,69073,0.471761759,0.528238241,0.903942206,0.985261969,0.993876044,0.422292357,0.173497604,0.269265849,0.151086532,0.10494694,0.415140504,0.641393888,0.777756866,0.580791337,0.250256975,0.252225906,0.099329695,0.576969293,8,554,0.881465881,0.059216823,68,126596328.1,115964.8631,800
555,World,"City of Franklin, Wisconsin","City of Franklin, WI, USA",City of Franklin,City,City of Franklin,"City of Franklin, Wisconsin",City of Franklin,Milwaukee County,WI,1317130.928,-88.01041,42.88539,-88.01041,42.88539,-88.06341,-87.95741,42.83239,42.93839, ,Franklin city,,Wisconsin,27300,55,Franklin city,Wisconsin,36062,0.482141867,0.517858133,0.838722201,0.955521047,0.983777938,0.422245022,0.220730963,0.196966336,0.193472353,0.133020908,0.369807554,0.843325384,0.739115967,0.529255172,0.282097499,0.312739171,0.163191171,0.547612445,8,555,0.864102141,0.057351851,176,358892611.3,170359.0716,2011
556,World,"City of Kenosha, Wisconsin","City of Kenosha, WI, USA",City of Kenosha,City,City of Kenosha,"City of Kenosha, Wisconsin",City of Kenosha,Kenosha County,WI,1282292.116,-87.87336,42.58565,-87.87336,42.58565,-87.94736,-87.79936,42.51165,42.65965, ,Kenosha city,,Wisconsin,39225,55,Kenosha city,Wisconsin,98490,0.473195248,0.526804752,0.696182354,0.829414154,0.971479338,0.400263986,0.177104275,0.253081531,0.119930957,0.058736928,0.363742512,0.681551427,0.735353843,0.51467154,0.283104884,0.25212712,0.069235455,0.578850645,8,556,0.861574486,0.057079308,143,314157111.6,91613.99033,785
557,World,"City of Spokane Valley, Washington","City of Spokane Valley, WA, USA",City of Spokane Valley,City,City of Spokane Valley,"City of Spokane Valley, Washington",City of Spokane Valley,Spokane County,WA,3253148.874,-117.23453,47.66257,-117.23453,47.66257,-117.31353,-117.15553,47.58357,47.74157, ,Spokane Valley city,,Washington,67167,53,Spokane Valley city,Washington,107325,0.491935709,0.508064291,0.839133473,0.928190077,0.980330771,0.366298626,0.187039366,0.187840671,0.133696716,0.075695318,0.391399953,0.69401351,0.727407407,0.496957838,0.286494293,0.239105521,0.105399488,0.559953413,8,557,0.910651644,0.062325081,120,327897579.8,,
558,World,"Madison, Wisconsin","Madison, WI, USA",Madison,City,Madison,"City of Madison, Wisconsin",City of Madison,Dane County,WI,1364791.333,-89.39172,43.08097,-89.39172,43.08097,-89.51672,-89.26672,42.95597,43.20597, ,Madison city,,Wisconsin,48000,55,Madison city,Wisconsin,272907,0.504721389,0.495278611,0.723169431,0.917521353,0.94533669,0.310039684,0.158735393,0.314792219,0.211262445,0.166961639,0.400440443,0.67593356,0.817959964,0.57647477,0.273998102,0.217469687,0.103712986,0.645278428,8,558,0.865773972,0.057531963,512,1098809516,440627.097,5154
559,World,"City of Oshkosh, Wisconsin","City of Oshkosh, WI, USA",City of Oshkosh,City,City of Oshkosh,"City of Oshkosh, Wisconsin",City of Oshkosh,Winnebago County,WI,1450097.76,-88.56105,44.02424,-88.56105,44.02424,-88.62805,-88.49405,43.95724,44.09124, ,Oshkosh city,,Wisconsin,60500,55,Oshkosh city,Wisconsin,65934,0.512740013,0.487259987,0.822731823,0.967634301,0.982831316,0.390678557,0.139624473,0.258804259,0.100919101,0.060545394,0.392407559,0.588816089,0.816179816,0.550125883,0.308793642,0.228288895,0.085479419,0.571753572,8,559,0.874094961,0.058426658,41,76243598.19,22723.34069,245
560,World,"City of Milwaukee, Wisconsin","City of Milwaukee, WI, USA",City of Milwaukee,City,City of Milwaukee,"City of Milwaukee, Wisconsin",City of Milwaukee,Milwaukee County,WI,1335992.903,-87.96718,43.06412,-87.96718,43.06412,-88.08818,-87.84618,42.94312,43.18512, ,Milwaukee city,,Wisconsin,53000,55,Milwaukee city,Wisconsin,563306,0.485469709,0.514530291,0.345224443,0.792704143,0.931456438,0.316877505,0.103748229,0.271326774,0.109306487,0.066095515,0.338109305,0.539056925,0.73025851,0.485925944,0.274403255,0.170390516,0.029642858,0.534269118,8,560,0.865629228,0.057516374,365,759076232.2,432018.8001,7518
561,World,"City of Waukesha, Wisconsin","City of Waukesha, WI, USA",City of Waukesha,City,City of Waukesha,"City of Waukesha, Wisconsin",City of Waukesha,Waukesha County,WI,1334428.502,-88.24576,43.00935,-88.24576,43.00935,-88.30676,-88.18476,42.94835,43.07035, ,Waukesha city,,Wisconsin,84250,55,Waukesha city,Wisconsin,70465,0.518626268,0.481373732,0.790023416,0.882878025,0.971659689,0.433335699,0.176257717,0.238941318,0.202966011,0.08421202,0.388774569,0.769857376,0.769460016,0.56477684,0.227900376,0.270843681,0.129823317,0.578698645,8,561,0.865159675,0.057465797,131,365665562.6,154429.4667,921
562,World,"City of Green Bay, Wisconsin","City of Green Bay, WI, USA",City of Green Bay,City,City of Green Bay,"City of Green Bay, Wisconsin",City of Green Bay,Brown County,WI,1495708.279,-87.98542,44.52071,-87.98542,44.52071,-88.08642,-87.88442,44.41971,44.62171, ,Green Bay city,,Wisconsin,31000,55,Green Bay city,Wisconsin,106096,0.50286533,0.49713467,0.681100136,0.825855829,0.942014779,0.355677877,0.161674333,0.223495702,0.106629845,0.047249661,0.369599231,0.62157857,0.731601568,0.485041849,0.285420751,0.232902277,0.106601568,0.539106093,8,562,0.878652382,0.058915473,164,451952321,357487.366,1075
563,World,"City of New Berlin, Wisconsin","City of New Berlin, WI, USA",City of New Berlin,City,City of New Berlin,"City of New Berlin, Wisconsin",City of New Berlin,Waukesha County,WI,1328517.167,-88.12914,42.97259,-88.12914,42.97259,-88.18414,-88.07414,42.91759,43.02759, ,New Berlin city,,Wisconsin,56375,55,New Berlin city,Wisconsin,40306,0.48650325,0.51349675,0.896243735,0.950156304,0.98285615,0.391157644,0.233166278,0.218503449,0.207884682,0.113556294,0.375452786,0.861931226,0.744281248,0.513744852,0.2910981,0.324715923,0.099910683,0.515605617,8,563,0.864845316,0.05743193,232,563896719,247253.8028,2600
